"NAME","GEOG","NID","ASSESSMENT_CHANGE","SALES_QUARTILE","OVER_UNDER","D_OVER_UNDER","COUNT","D_COUNT","MED_SALES_PRICE","MED_SALES_RATIO","COD","D_COD","PRD","N_LOW_COUNT","VCS_LOW_COUNT"
"R759B - ALEXANDER CROSSING","vcs",NA,92.8093371773436,"Q2","Overassessed","Overassessed",2,2,413000,0.662838716108453,0.388925766640326,14.0272613751957,1.00004708766105,NA,NA
"R759B - ALEXANDER CROSSING","vcs",NA,104.498927491197,"Q3","Underassessed","Underassessed",4,4,450000,0.51105593004234,1.27681850542194,12.8644847734384,0.990520020236283,NA,NA
"R759B - ALEXANDER CROSSING","vcs",NA,87.3656157931713,"Q4","Accurate","Accurate",4,4,536000,0.551849770258981,1.58444123038112,5.4026970141405,0.999365677837695,NA,NA
"R759C - MAGNOLIA PLACE","vcs",NA,91.5753877369686,"Q1","Accurate","Accurate",3,3,405000,0.602202469135802,3.2499312997397,4.56549790179356,1.00027553447184,NA,NA
"R759C - MAGNOLIA PLACE","vcs",NA,93.9875905693959,"Q1","Overassessed","Overassessed",6,6,365000,0.716642856667155,7.4766533291363,27.7575891930191,1.00852500564842,NA,NA
"R759C - MAGNOLIA PLACE","vcs",NA,93.4549387524434,"Q2","Accurate","Accurate",7,7,428500,0.585841306884481,3.08606636207305,3.22182676415464,1.0005105700417,NA,NA
"R759C - MAGNOLIA PLACE","vcs",NA,91.2882297468299,"Q3","Accurate","Accurate",5,5,484000,0.575712244897959,3.3972783530748,3.55682874943439,1.00003306717943,NA,NA
"R759C - MAGNOLIA PLACE","vcs",NA,98.3338364005679,"Q3","Underassessed","Underassessed",2,2,485750,0.517494114293948,2.52448728996834,10.9761768637145,1.00001299289805,NA,NA
"R759C - MAGNOLIA PLACE","vcs",NA,88.4890116965865,"Q4","Accurate","Accurate",5,5,528000,0.544922348484848,0.468818690885039,6.16000372639952,0.999756178422721,NA,NA
"R759C - MAGNOLIA PLACE","vcs",NA,102.512619564211,"Q4","Underassessed","Underassessed",3,3,590000,0.504320325203252,2.06161061032375,12.3108564428603,0.999204189486834,NA,NA
"R759D - ASHLEY FIRST","vcs",NA,76.9510370364124,"Q1","Overassessed","Overassessed",9,9,270000,0.832622727272727,10.0138945309037,39.0961815427503,1.01985582165856,NA,NA
"R759D - ASHLEY FIRST","vcs",NA,87.9133732235452,"Q2","Accurate","Accurate",7,7,372000,0.577619897959184,2.46304675674328,2.53786277133737,0.990496113996727,NA,NA
"R759D - ASHLEY FIRST","vcs",NA,81.092351877246,"Q2","Overassessed","Overassessed",2,2,367500,0.640096575342466,0.656686009495573,10.1149611936679,0.999955329477892,NA,NA
"R759D - ASHLEY FIRST","vcs",NA,79.4215274398712,"Q3","Accurate","Accurate",4,4,417750,0.575609481791735,6.39301032896792,6.3304440077259,1.00003470806912,NA,NA
"R759D - ASHLEY FIRST","vcs",NA,78.215918548987,"Q3","Overassessed","Overassessed",3,3,4e+05,0.642638676844784,1.50201043724783,11.8493800747671,0.999931959194614,NA,NA
"R759D - ASHLEY FIRST","vcs",NA,103.234737301849,"Q3","Underassessed","Underassessed",2,2,412500,0.512261684303351,3.26799703393714,11.87630482496,0.999406171562843,NA,NA
"R759D - ASHLEY FIRST","vcs",NA,89.3174853622707,"Q4","Accurate","Accurate",2,2,493000,0.548344631652575,0.464725556384997,5.66900345799496,0.962484213054104,NA,NA
"R759D - ASHLEY FIRST","vcs",NA,90.2534754833862,"Q4","Underassessed","Underassessed",6,6,458000,0.510379073349923,2.2771356747174,12.70305723636,1.00057546839936,NA,NA
"R759E - PAGEHURST","vcs",NA,79.7193268124108,"Q1","Accurate","Accurate",4,4,327500,0.569797080990549,3.09895866500511,3.4325156438363,1.00057111521003,NA,NA
"R759E - PAGEHURST","vcs",NA,68.6766447269977,"Q1","Overassessed","Overassessed",5,5,285000,0.714447272727273,6.95426160506539,20.9804943215715,1.00578336810683,NA,NA
"R759E - PAGEHURST","vcs",NA,77.0699090889913,"Q2","Accurate","Accurate",7,7,351500,0.574919889502762,2.59363687357208,2.95848528865858,1.00013435836046,NA,NA
"R759E - PAGEHURST","vcs",NA,93.4010458285785,"Q2","Underassessed","Underassessed",2,2,361750,0.525509806281522,0.742416773493816,9.59724804866838,0.999964086172956,NA,NA
"R759E - PAGEHURST","vcs",NA,75.8610302220035,"Q3","Accurate","Accurate",5,5,370000,0.569567567567568,2.58732612207773,2.93872259828902,1.00005447735492,NA,NA
"R759E - PAGEHURST","vcs",NA,67.5371848157095,"Q3","Overassessed","Overassessed",2,2,371000,0.6610721519907,0.418772526040263,13.7233617032308,1.00001128779658,NA,NA
"R759E - PAGEHURST","vcs",NA,77.6958775145678,"Q4","Accurate","Accurate",5,5,394500,0.58366,4.26332660077266,4.36189692697126,0.999992256378057,NA,NA
"R759E - PAGEHURST","vcs",NA,93.7215176948025,"Q4","Underassessed","Underassessed",2,2,404000,0.50620053367685,1.0228074467179,12.9189964932744,0.999645687357834,NA,NA
"R759F - STIRRUP CREEK","vcs",NA,119.022736138223,"Q1","Underassessed","Underassessed",2,2,354250,0.503007113970954,0.988687352734652,13.4683562313758,0.942344461701075,NA,NA
"R759F - STIRRUP CREEK","vcs",NA,127.469340130243,"Q2","Underassessed","Underassessed",3,3,360000,0.516008333333333,2.26636111749087,11.7239957802581,1.00042321043801,NA,NA
"R759F - STIRRUP CREEK","vcs",NA,122.750864137514,"Q3","Underassessed","Underassessed",3,3,430000,0.490372093023256,3.61770697749315,17.6831585638323,0.998601706141455,NA,NA
"R759F - STIRRUP CREEK","vcs",NA,143.504015689437,"Q4","Underassessed","Underassessed",2,2,465000,0.430581736111111,2.58576212381925,25.9275975079074,1.00083481314582,NA,NA
"R759G - BRIER VILLAGE","vcs",NA,67.1696465348385,"Q1","Overassessed","Overassessed",8,8,353500,0.719067283219414,9.19189456104528,26.6649074401729,1.01033110881767,NA,NA
"R759G - BRIER VILLAGE","vcs",NA,67.936425141201,"Q2","Accurate","Accurate",4,4,415000,0.62000843373494,0.932165505616701,6.52616410531515,0.99990532688125,NA,NA
"R759G - BRIER VILLAGE","vcs",NA,66.3092101007867,"Q2","Overassessed","Overassessed",4,4,407500,0.641576633544113,0.932120603977326,10.3208979649577,1.0000942743663,NA,NA
"R759G - BRIER VILLAGE","vcs",NA,67.4633737124364,"Q3","Accurate","Accurate",7,7,422000,0.61285,1.79301088718362,4.95390550172956,1.00020245012529,NA,NA
"R759G - BRIER VILLAGE","vcs",NA,68.3102875740422,"Q4","Accurate","Accurate",6,6,453000,0.572103245614035,2.40742253442889,2.6907551900432,1.00087799065196,NA,NA
"R769A - 70 RES WAKE LINE","vcs",NA,119.456642702904,"Q1","Accurate","Accurate",2,2,250000,0.604789743589744,2.54527956314549,4.04117395891779,1.00101914943335,NA,NA
"R769A - 70 RES WAKE LINE","vcs",NA,74.4336494027183,"Q1","Overassessed","Overassessed",11,11,2e+05,0.9252,26.5605539704258,81.9580414084578,1.1164734477156,NA,NA
"R769A - 70 RES WAKE LINE","vcs",NA,101.409555045586,"Q2","Accurate","Accurate",5,5,328000,0.567592207792208,3.80625202724442,4.18807932166051,0.999969699533494,NA,NA
"R769A - 70 RES WAKE LINE","vcs",NA,55.4037780062129,"Q2","Overassessed","Overassessed",7,7,320000,0.80556875,13.0887793224801,35.4207920340231,1.00860258301833,NA,NA
"R769A - 70 RES WAKE LINE","vcs",NA,83.1786921037283,"Q3","Accurate","Accurate",5,5,425000,0.607621145374449,2.76281042561995,5.38473005922851,0.987342366497436,NA,NA
"R769A - 70 RES WAKE LINE","vcs",NA,65.4760991806186,"Q3","Overassessed","Overassessed",7,7,450000,0.740368888888889,10.2238267442743,29.8466539217201,1.01762680292431,NA,NA
"R769A - 70 RES WAKE LINE","vcs",NA,76.8631779703162,"Q4","Accurate","Accurate",5,5,580000,0.550525925925926,3.71951747406825,5.05859880580303,0.989050473324421,NA,NA
"R769A - 70 RES WAKE LINE","vcs",NA,107.579584688424,"Q4","Overassessed","Overassessed",2,2,650000,0.673561785714286,2.44123325201368,15.8719367554561,0.992648715222586,NA,NA
"R769A - 70 RES WAKE LINE","vcs",NA,182.185513996212,"Q4","Underassessed","Underassessed",5,5,1656000,0.4859,28.289533687732,36.589531218221,1.20466740544929,NA,NA
"R769C - ARBORS","vcs",NA,56.032813056413,"Q1","Overassessed","Overassessed",56,56,425000,0.754361904761905,9.51840862886427,33.4419054667678,1.00674272305937,NA,NA
"R769C - ARBORS","vcs",NA,61.6875467357642,"Q2","Accurate","Accurate",7,7,525000,0.610099047619048,1.86661605643452,4.68830207904268,1.00045535294974,NA,NA
"R769C - ARBORS","vcs",NA,57.506147934615,"Q2","Overassessed","Overassessed",48,48,497500,0.710784393125671,6.45912212915366,23.4002887862293,0.999337447415029,NA,NA
"R769C - ARBORS","vcs",NA,61.4689052312165,"Q3","Accurate","Accurate",26,26,606000,0.605140571074202,2.79901381433089,4.2247345196812,0.999725474592682,NA,NA
"R769C - ARBORS","vcs",NA,51.8052832275024,"Q3","Overassessed","Overassessed",29,29,595000,0.673286153846154,6.06451819098972,19.2773436015042,0.997871479969166,NA,NA
"R769C - ARBORS","vcs",NA,61.3228368190415,"Q4","Accurate","Accurate",32,32,775000,0.6037418094245,2.06735575026409,3.78825934701609,1.00065397424453,NA,NA
"R769C - ARBORS","vcs",NA,49.0195969773586,"Q4","Overassessed","Overassessed",23,23,760000,0.667611510791367,5.32148315433977,17.0782041742751,1.00220258634378,NA,NA
"R769D - ARBORS","vcs",NA,61.8806212121529,"Q1","Overassessed","Overassessed",15,15,340500,0.95358924205379,101.728539814393,221.704398341994,1.4332632326654,NA,NA
"R769D - ARBORS","vcs",NA,54.975799955561,"Q1","Underassessed","Underassessed",12,12,396250,0.23847332987514,34.1498455995199,52.6857442331958,0.345464328260626,NA,NA
"R769D - ARBORS","vcs",NA,67.6341469926219,"Q2","Accurate","Accurate",2,2,434250,0.580929328893782,0.0790862379140394,0.0790360170480119,0.895143908225226,NA,NA
"R769D - ARBORS","vcs",NA,61.933269827243,"Q2","Overassessed","Overassessed",8,8,424250,0.721254157702507,13.2768982467861,31.5227935899569,1.004418689649,NA,NA
"R769D - ARBORS","vcs",NA,53.088631327981,"Q2","Underassessed","Underassessed",17,17,430000,0.444294438386041,18.1867832205427,34.8294847222249,0.507061484011015,NA,NA
"R769D - ARBORS","vcs",NA,64.15916252431,"Q3","Accurate","Accurate",3,3,5e+05,0.599390549662488,1.88904389773428,3.23499412515276,0.926255779604019,NA,NA
"R769D - ARBORS","vcs",NA,58.5674528200805,"Q3","Overassessed","Overassessed",4,4,511000,0.661570354021365,1.58484379505216,13.7371220939618,1.00007842372098,NA,NA
"R769D - ARBORS","vcs",NA,62.989040865776,"Q3","Underassessed","Underassessed",20,20,516500,0.396399797010687,25.807221807888,40.81194000898,0.458591109238397,NA,NA
"R769D - ARBORS","vcs",NA,68.0210661291343,"Q4","Accurate","Accurate",9,9,640000,0.600947826086957,2.53021382534288,4.00873657629975,1.01145553502635,NA,NA
"R769D - ARBORS","vcs",NA,56.1856948895624,"Q4","Overassessed","Overassessed",11,11,640000,0.6686734375,3.34425437619755,14.9250289768123,0.998626173060599,NA,NA
"R769D - ARBORS","vcs",NA,57.2862466291419,"Q4","Underassessed","Underassessed",7,7,600500,0.127083333333333,76.6489633650161,63.5402054702477,0.301655375740364,NA,NA
"R769E - RESIDENTIAL","vcs",NA,24.5220428965144,"Q1","Overassessed","Overassessed",7,7,473500,0.964807256235828,7.21194167720663,65.7119570726489,0.952054715888474,NA,NA
"R769E - RESIDENTIAL","vcs",NA,27.4067633375921,"Q2","Overassessed","Overassessed",7,7,570000,0.943489921121823,7.6753878967639,55.1206190838367,0.979693678077334,NA,NA
"R769E - RESIDENTIAL","vcs",NA,26.3006545212189,"Q3","Overassessed","Overassessed",7,7,623500,0.8545375,14.2351922533368,52.3070445827167,0.978624881844723,NA,NA
"R769E - RESIDENTIAL","vcs",NA,21.2286515993158,"Q4","Overassessed","Overassessed",6,6,750000,0.782875333333333,4.68476683730774,35.3761126162753,0.978777800970216,NA,NA
"R769M - ANDREWS CHAPEL","vcs",NA,70.6503276410445,"Q1","Overassessed","Overassessed",4,4,493500,0.693924954413453,6.96028722187028,20.3753986429385,1.0014962969424,NA,NA
"R769M - ANDREWS CHAPEL","vcs",NA,71.2374427562237,"Q2","Accurate","Accurate",3,3,582500,0.58867982832618,2.26895972476901,2.72104002591104,0.999498242576052,NA,NA
"R769M - ANDREWS CHAPEL","vcs",NA,65.4885686456477,"Q2","Overassessed","Overassessed",3,3,597000,0.664566164154104,1.09857968454618,14.5833526009082,0.99371329351981,NA,NA
"R769M - ANDREWS CHAPEL","vcs",NA,75.3435926740909,"Q3","Accurate","Accurate",5,5,606000,0.570869498069498,4.0281214397832,4.3146698293908,1.00005091433631,NA,NA
"R769M - ANDREWS CHAPEL","vcs",NA,69.8112854951603,"Q4","Accurate","Accurate",4,4,680000,0.587354361300076,1.73193940750646,2.00516330932256,1.00006393842507,NA,NA
"R769N - ENCLAVE AT LEESVILLE","vcs",NA,34.312552523292,"Q1","Underassessed","Underassessed",4,4,418750,0.372011273264385,15.3467003042802,44.0233737592181,0.33778019940634,NA,NA
"R769N - ENCLAVE AT LEESVILLE","vcs",NA,33.7298328866644,"Q2","Underassessed","Underassessed",4,4,459750,0.342330150518405,40.6037171960022,41.954152308202,0.381629441643329,NA,NA
"R769N - ENCLAVE AT LEESVILLE","vcs",NA,33.6157223072632,"Q3","Underassessed","Underassessed",4,4,478250,0.294652089733358,48.3432750053719,47.9562710126849,0.344198801410832,NA,NA
"R769N - ENCLAVE AT LEESVILLE","vcs",NA,29.8745235908551,"Q4","Underassessed","Underassessed",4,4,542000,0.23500862498432,35.3568336468181,53.3628109896384,0.314739197091561,NA,NA
"R779A - HARRINGTON MEADOWS","vcs",NA,87.4910481341976,"Q1","Overassessed","Overassessed",8,8,282250,0.69735533831283,4.00242002820894,20.0213470612834,1.00016282500552,NA,NA
"R779A - HARRINGTON MEADOWS","vcs",NA,89.0329339956906,"Q2","Accurate","Accurate",9,9,339500,0.57280117820324,3.34619874360214,3.45970439487337,0.999696986968178,NA,NA
"R779A - HARRINGTON MEADOWS","vcs",NA,88.2896628110799,"Q3","Accurate","Accurate",9,9,359500,0.557151599443672,1.6054030768964,4.24227749890916,1.00020343007633,NA,NA
"R779A - HARRINGTON MEADOWS","vcs",NA,90.4179949694236,"Q4","Underassessed","Underassessed",9,9,404000,0.49313670886076,2.32454819536697,15.7670947700594,1.0007692366231,NA,NA
"R779B - BENNINGTON","vcs",NA,93.8268856025816,"Q1","Accurate","Accurate",4,4,387500,0.573961530864198,1.80167030700741,2.30391017117332,1.00055297780567,NA,NA
"R779B - BENNINGTON","vcs",NA,91.3486735982267,"Q1","Overassessed","Overassessed",2,2,344500,0.714646862513186,10.5413777409961,22.9397477883918,1.0114513015601,NA,NA
"R779B - BENNINGTON","vcs",NA,90.759348215523,"Q2","Accurate","Accurate",5,5,425000,0.579581176470588,3.33868711814485,3.38790834564897,0.998461263511483,NA,NA
"R779B - BENNINGTON","vcs",NA,91.4034134590631,"Q3","Accurate","Accurate",4,4,447500,0.548035717852684,1.50658029675804,5.28616451776499,0.999870354729964,NA,NA
"R779B - BENNINGTON","vcs",NA,94.7851989738397,"Q3","Underassessed","Underassessed",2,2,440000,0.491548863636364,1.93890832086887,15.4395037730819,1,NA,NA
"R779B - BENNINGTON","vcs",NA,85.9451973392007,"Q4","Accurate","Accurate",3,3,465000,0.568288888888889,4.28152873993317,4.93171377819861,0.999720672153752,NA,NA
"R779B - BENNINGTON","vcs",NA,98.3635082479198,"Q4","Underassessed","Underassessed",3,3,460000,0.492363043478261,1.77091058674297,14.5829090053459,0.99926972457813,NA,NA
"R779C - HARRINGTON PINES","vcs",NA,92.8754041401383,"Q1","Accurate","Accurate",5,5,350000,0.590731428571429,3.19178111309481,3.56812359660427,1.00099676116665,NA,NA
"R779C - HARRINGTON PINES","vcs",NA,90.9205335803241,"Q1","Overassessed","Overassessed",4,4,326500,0.691514635816807,9.93947576110067,21.6613123243717,1.00235594298776,NA,NA
"R779C - HARRINGTON PINES","vcs",NA,89.7420490652136,"Q2","Accurate","Accurate",3,3,4e+05,0.58888,2.43121247172669,2.89766868573918,0.999303613170439,NA,NA
"R779C - HARRINGTON PINES","vcs",NA,77.3487077464204,"Q2","Overassessed","Overassessed",2,2,393500,0.779306310146612,1.59361351213703,34.0630264329454,0.999858275557725,NA,NA
"R779C - HARRINGTON PINES","vcs",NA,98.7587567376904,"Q2","Underassessed","Underassessed",4,4,391750,0.481997631299518,0.857677383967761,17.3074208079675,0.992007436844141,NA,NA
"R779C - HARRINGTON PINES","vcs",NA,91.5572004624789,"Q3","Accurate","Accurate",5,5,420000,0.543597619047619,1.877826148007,5.87834962936617,1.0007431152072,NA,NA
"R779C - HARRINGTON PINES","vcs",NA,77.9593608738735,"Q3","Overassessed","Overassessed",4,4,419500,0.722924567757009,1.53780145619519,23.3523057485611,0.991595724123626,NA,NA
"R779C - HARRINGTON PINES","vcs",NA,86.8472821123935,"Q4","Accurate","Accurate",5,5,466000,0.567206896551724,2.30668582560284,2.73559885912337,0.999655332897656,NA,NA
"R779C - HARRINGTON PINES","vcs",NA,88.4589408923002,"Q4","Underassessed","Underassessed",4,4,490000,0.511553041666667,2.28716291856097,11.8890594709273,0.990749436529585,NA,NA
"R779H - HUNTLEY","vcs",NA,67.2682190741978,"Q1","Overassessed","Overassessed",5,5,400500,0.80020623501199,3.37413902934129,38.181789948679,0.985910504640234,NA,NA
"R779H - HUNTLEY","vcs",NA,66.6066463262708,"Q2","Overassessed","Overassessed",4,4,450250,0.701583832785786,2.74657601563051,22.1085762209241,1.00212423283543,NA,NA
"R779H - HUNTLEY","vcs",NA,64.7258071412841,"Q3","Accurate","Accurate",3,3,520000,0.579915384615385,1.70986504902877,1.78510641315679,0.999918387675457,NA,NA
"R779H - HUNTLEY","vcs",NA,62.7315789929754,"Q3","Overassessed","Overassessed",2,2,530000,0.637587735849057,0.00133167022518677,9.68336887760208,1,NA,NA
"R779H - HUNTLEY","vcs",NA,73.4952996622907,"Q4","Accurate","Accurate",3,3,565000,0.589067256637168,2.54009548906457,3.01952789160639,0.999491170580515,NA,NA
"R797A - HALES WOOD RD.","vcs",NA,48.2319133754604,"Q1","Overassessed","Overassessed",4,4,548500,0.77428903132482,6.58584880034894,37.2859002924625,1.0017645590584,NA,NA
"R797A - HALES WOOD RD.","vcs",NA,55.7946626627196,"Q2","Overassessed","Overassessed",4,4,652500,0.749907333333333,12.8504540589234,30.177995969222,1.00119612909061,NA,NA
"R797A - HALES WOOD RD.","vcs",NA,57.7045261734377,"Q3","Accurate","Accurate",2,2,787000,0.60727116828479,2.72637702607981,4.46805014374008,0.998719862580855,NA,NA
"R797A - HALES WOOD RD.","vcs",NA,59.1836787084527,"Q3","Overassessed","Overassessed",2,2,763500,0.655014611758229,2.80079808292093,12.6812911261919,0.998479941855405,NA,NA
"R797A - HALES WOOD RD.","vcs",NA,58.2175726756829,"Q4","Accurate","Accurate",3,3,850000,0.581535164835165,3.13858532118559,3.15343659631158,0.999893577581997,NA,NA
"R798C - RESIDENTIAL","vcs",NA,50.5228327361949,"Q1","Overassessed","Overassessed",2,2,902000,0.836367237386677,4.0160983008955,43.8791417360975,0.99813346686193,NA,"Y"
"R798C - RESIDENTIAL","vcs",NA,42.072078789279,"Q2","Overassessed","Overassessed",2,2,1029750,0.757828029987209,4.86703931962393,30.3681465079996,0.984915803337429,NA,"Y"
"R798E - RESIDENTIAL","vcs",NA,62.5561174890326,"Q1","Overassessed","Overassessed",11,11,690000,0.805376701966717,14.0326249786915,36.5581565418156,0.957244845993088,NA,NA
"R798E - RESIDENTIAL","vcs",NA,70.186219263756,"Q2","Accurate","Accurate",6,6,1012500,0.608348731707317,4.61249570664683,5.50708010945512,0.985250665464774,NA,NA
"R798E - RESIDENTIAL","vcs",NA,69.1063132873233,"Q2","Overassessed","Overassessed",5,5,1015000,0.697990990990991,4.66973587303653,23.2464409845988,0.999019902069627,NA,NA
"R798E - RESIDENTIAL","vcs",NA,6.44834230059092,"Q3","Accurate","Accurate",2,2,1363500,0.59552951974268,2.32280345452856,2.44814998590471,0.978468392355389,NA,NA
"R798E - RESIDENTIAL","vcs",NA,63.3270977167587,"Q3","Overassessed","Overassessed",7,7,1400000,0.755560124610592,10.060158890106,29.5106579740894,0.998164475246248,NA,NA
"R798E - RESIDENTIAL","vcs",NA,95.9505973170177,"Q3","Underassessed","Underassessed",2,2,1225000,0.491866333333333,3.33213833839682,15.3848898840086,0.999320433891813,NA,NA
"R798E - RESIDENTIAL","vcs",NA,87.3985750727236,"Q4","Accurate","Accurate",2,2,2800000,0.571952845342286,4.6136055343369,4.53943195663578,0.989483991823481,NA,NA
"R798E - RESIDENTIAL","vcs",NA,141.324812440857,"Q4","Underassessed","Underassessed",7,7,2350000,0.40904998603742,11.7982206134334,30.3523067503572,0.968686080539862,NA,NA
"R799A - COLONY WOODS","vcs",NA,66.0235144419114,"Q1","Accurate","Accurate",2,2,366000,0.59666298210498,3.71542551859844,3.81362934257346,0.999188544127925,NA,NA
"R799A - COLONY WOODS","vcs",NA,81.2882377787176,"Q1","Underassessed","Underassessed",2,2,424250,0.513018193437248,3.45886315289064,11.7461635663895,0.999531428545362,NA,NA
"R799A - COLONY WOODS","vcs",NA,74.143837470802,"Q2","Underassessed","Underassessed",5,5,460000,0.492741304347826,1.61029891017437,14.710687536427,0.969483630229227,NA,NA
"R799A - COLONY WOODS","vcs",NA,64.6889089607506,"Q3","Accurate","Accurate",3,3,483000,0.550172916666667,3.86936267935328,5.44700686967946,1.00066432957582,NA,NA
"R799A - COLONY WOODS","vcs",NA,60.710662570491,"Q3","Underassessed","Underassessed",2,2,495000,0.498663686579378,0.337099796300927,14.2155502597379,1.0001702814132,NA,NA
"R799A - COLONY WOODS","vcs",NA,59.9402312640858,"Q4","Accurate","Accurate",2,2,597500,0.556138709223847,4.25371691888153,4.32819867577609,0.997337411493032,NA,NA
"R799A - COLONY WOODS","vcs",NA,148.315536063424,"Q4","Underassessed","Underassessed",3,3,541000,0.429118299445471,3.23279068043082,27.2483348099509,0.998930480998472,NA,NA
"R800A - LADSBURRY","vcs",NA,54.979345307297,"Q1","Overassessed","Overassessed",4,4,345000,0.703733704292528,7.88234530146566,24.7118019706357,1.00357899461843,NA,NA
"R800A - LADSBURRY","vcs",NA,73.59381900749,"Q2","Accurate","Accurate",2,2,387500,0.602354197201865,0.304330006963022,3.62219015816383,0.999941100887317,NA,NA
"R800A - LADSBURRY","vcs",NA,61.9912615332429,"Q2","Overassessed","Overassessed",2,2,389500,0.654567347382858,1.61901966626998,12.6043488314908,1.00031184683294,NA,NA
"R800A - LADSBURRY","vcs",NA,77.6829464670342,"Q3","Accurate","Accurate",2,2,462000,0.589193836595944,2.76848302199274,2.80608541258062,0.967616847538195,NA,NA
"R800A - LADSBURRY","vcs",NA,97.2808230816337,"Q3","Underassessed","Underassessed",2,2,450000,0.506088173374613,1.89435779127317,12.9383256863948,1.00105352975198,NA,NA
"R800A - LADSBURRY","vcs",NA,66.3070070085948,"Q4","Accurate","Accurate",2,2,537500,0.596385217391304,1.41096431690635,2.59535451253634,1.00080566704181,NA,NA
"R800B - COUNTY LINE N. DUR/CH&11B","vcs",NA,54.9832454489974,"Q1","Accurate","Accurate",5,5,380000,0.595890909090909,2.31487787860993,3.82595238004905,0.995894999348964,NA,NA
"R800B - COUNTY LINE N. DUR/CH&11B","vcs",NA,41.1060872455334,"Q1","Overassessed","Overassessed",12,12,296250,0.823404732419283,10.4027194938558,41.5849495187895,0.978576427774417,NA,NA
"R800B - COUNTY LINE N. DUR/CH&11B","vcs",NA,53.9076127104468,"Q2","Accurate","Accurate",6,6,455000,0.568182453923118,3.24287824289895,3.90812312053352,1.00079234999521,NA,NA
"R800B - COUNTY LINE N. DUR/CH&11B","vcs",NA,41.3202033585362,"Q2","Overassessed","Overassessed",6,6,467500,0.683196248600224,3.16503376427153,18.3678988774724,0.949145931267973,NA,NA
"R800B - COUNTY LINE N. DUR/CH&11B","vcs",NA,38.0492968075098,"Q2","Underassessed","Underassessed",4,4,484000,0.503384523809524,3.94834216606349,14.3555350585418,0.999724930031462,NA,NA
"R800B - COUNTY LINE N. DUR/CH&11B","vcs",NA,42.6548859637741,"Q3","Accurate","Accurate",6,6,607500,0.591145477884875,4.32766497410443,4.4009742817345,0.998485521621685,NA,NA
"R800B - COUNTY LINE N. DUR/CH&11B","vcs",NA,26.4006355740178,"Q3","Overassessed","Overassessed",6,6,582500,0.774595499676719,3.0483604991277,34.8632736135406,0.996937824706407,NA,NA
"R800B - COUNTY LINE N. DUR/CH&11B","vcs",NA,128.025253451147,"Q3","Underassessed","Underassessed",4,4,602500,0.477934788359788,14.0557802494117,25.8312626842012,0.855727200091861,NA,NA
"R800B - COUNTY LINE N. DUR/CH&11B","vcs",NA,52.3377138977676,"Q4","Accurate","Accurate",4,4,892500,0.578722024146388,4.52088038320247,4.50084288777619,0.990836840531455,NA,NA
"R800B - COUNTY LINE N. DUR/CH&11B","vcs",NA,29.3187852925329,"Q4","Overassessed","Overassessed",4,4,802500,0.69832759295499,4.82303121091602,22.3547872338058,0.972542931266652,NA,NA
"R800B - COUNTY LINE N. DUR/CH&11B","vcs",NA,77.7839800380089,"Q4","Underassessed","Underassessed",8,8,8e+05,0.437149531105044,7.19188498335272,22.9717031672186,1.00065256014839,NA,NA
"R800C - GARRETT FARMS","vcs",NA,87.0136156016114,"Q1","Overassessed","Overassessed",8,8,498750,0.723272596953556,6.13282773232823,27.3892245066243,1.00154147708782,NA,NA
"R800C - GARRETT FARMS","vcs",NA,88.00017745408,"Q2","Accurate","Accurate",5,5,575000,0.597610434782609,2.98725630594086,4.37030208157558,0.99599024046973,NA,NA
"R800C - GARRETT FARMS","vcs",NA,80.4701570131027,"Q2","Overassessed","Overassessed",2,2,570500,0.717946898141036,0.114690916876721,23.5074485215256,1.00000904669229,NA,NA
"R800C - GARRETT FARMS","vcs",NA,79.9260629135318,"Q3","Accurate","Accurate",3,3,644000,0.561004658385093,2.72682221930466,3.79533100241002,1.00137136886302,NA,NA
"R800C - GARRETT FARMS","vcs",NA,97.0219430233381,"Q3","Underassessed","Underassessed",5,5,650000,0.488805925925926,2.981124586818,14.3811115818619,1.00066747233596,NA,NA
"R800C - GARRETT FARMS","vcs",NA,82.1346797874986,"Q4","Accurate","Accurate",3,3,680000,0.596206095791001,1.95640664673166,3.41091389563286,1.00003595106918,NA,NA
"R800C - GARRETT FARMS","vcs",NA,93.9168036083084,"Q4","Underassessed","Underassessed",5,5,730000,0.497273386511965,3.73652698040116,14.929839715136,0.987905038682586,NA,NA
"R800D - PICKETT CROSSING","vcs",NA,77.2765002664538,"Q1","Overassessed","Overassessed",2,2,365000,0.78396992481203,4.22190892699582,34.86530185151,0.998267974052936,NA,"Y"
"R800E - HOPE CREEK","vcs",NA,75.8212045970745,"Q1","Accurate","Accurate",3,3,710000,0.587005479452055,1.53941422215377,1.88178463625853,1.00037721221696,NA,NA
"R800E - HOPE CREEK","vcs",NA,74.6808970287901,"Q1","Overassessed","Overassessed",3,3,617500,0.760017813765182,14.2339342677536,38.1382802631889,1.03604551517221,NA,NA
"R800E - HOPE CREEK","vcs",NA,68.9277072174256,"Q2","Accurate","Accurate",2,2,752500,0.607435355722492,0.0629618432781118,4.49629508993658,0.984097547870422,NA,NA
"R800E - HOPE CREEK","vcs",NA,67.9571507876443,"Q2","Overassessed","Overassessed",3,3,790000,0.6714,11.2046251877815,25.1175398948309,1.00114245039231,NA,NA
