VCS,VCS_PERCENT_ASIAN,VCS_PERCENT_BLACK,VCS_PERCENT_HISPANIC,VCS_PERCENT_WHITE
C832F,0.0,38.142636819718305,48.57249105098592,12.502277894394366
R842C,0.0,29.77263562354369,47.83792328097088,19.90903814007767
E823B,6.004618938,23.78752887,42.72517321,19.63048499
R833D,3.48267898404,47.3967667446,29.280600460000002,12.405681294379999
A833A,1.4711979849999999,60.861353352500004,23.419333869166667,10.027481839833333
C833B,0.0,80.0,10.71428571,2.428571429
T833C,1.115241636,36.35687732,29.51672862,25.57620818
M833A,1.115241636,36.35687732,29.51672862,25.57620818
C833G,1.115241636,36.35687732,29.51672862,25.57620818
C833A,0.32806872687878785,46.45930626121212,41.65775418606061,3.7732481876969697
R833A,1.660735469,68.56465006,26.09727165,3.677342823
R833G,1.245640259,75.08719482,19.03338316,2.9397110109999995
T833D,1.245640259,75.08719482,19.03338316,2.939711011
A833D,0.41521341966666664,82.54034797999999,6.344461053333333,10.135287297
R833I,1.245640259,75.08719481999998,19.03338316,2.939711011
R843A,0.2654627179701087,54.212926760679345,22.826290023586957,16.70100743635598
T833E,1.245640259,75.08719482,19.03338316,2.939711011
T833B,1.245640259,75.08719482,19.03338316,2.939711011
R843G,1.245640259,75.08719482,19.03338316,2.939711011
C833D,1.121899290551724,72.1436936437931,20.026559065172414,4.4090791513448275
R833B,0.043821209,54.99561788,14.59246275,24.40841367
T833F,2.077431539,60.90651558,16.52502361,13.78659112
R834E,0.0,61.07544141,3.451043339,28.81219904
R833E,2.077431539,60.90651558,16.52502361,13.78659112
C834A,2.077431539,60.90651557999999,16.52502361,13.78659112
R834F,2.502606882,30.03128259,0.0,60.58394161
R834V,2.077431539,60.90651558,16.52502361,13.78659112
T833A,2.077431539,60.906515580000004,16.52502361,13.78659112
D834V,0.0,61.07544141,3.451043339,28.81219904
R835C,3.292462556008032,24.173978880682732,3.2628876152610444,61.7196578615261
R834D,3.6353896245179484,78.94886383723077,6.427832642697437,9.990843608984616
R834A,0.14426607909722222,61.06371044958333,4.358958635597222,27.768754045555553
R834G,0.06416940723076922,60.27943733769231,3.36255504825641,29.626859105897438
R834C,3.9075630249999995,82.10084034,4.663865546,9.327731092
T834A,3.907563025,82.10084034,4.663865546,9.327731092
R834B,2.059018736348101,60.997335865253156,16.458152592778482,13.813038764373418
R864A,0.713848390699422,43.27241437294797,21.466257989581887,29.42104143849326
R846A,1.190814850577206,12.561785821139708,7.445138245411765,76.1156905377022
R835A,5.836065574,5.31147541,13.7704918,65.37704918
C855A,0.8201283851627906,20.028473409069765,9.24767757227907,67.31881367255815
R846C,5.836065574,5.31147541,13.7704918,65.37704918
R836A,5.836065574,5.31147541,13.7704918,65.37704918
R837D,0.06554345870068028,21.402045203333333,1.9105918227210887,76.1957870340136
R837A,0.0,23.58870968,0.0,76.41129032
R837C,0.507099391,38.31135903,14.78194726,43.10344828
R847A,0.4394861388666667,35.41629258066666,12.811020958666667,48.47654042133333
T840B,12.37263464,35.95342067,6.877729258,41.81222707
R840S,12.37263464,35.95342067,6.877729258,41.81222707
T840E,12.37263464,35.95342067,6.877729258,41.81222707
R840K,0.0,17.02786378,73.06501548,9.907120743
R840I,12.37263464,35.95342067,6.877729258,41.81222707
C840F,0.0,22.82671725846154,0.9779951101538462,69.16921954538462
C840E,2.3113689440625,56.2202212459375,8.6957801734375,21.3911251465625
A840F,0.0,70.51993942,8.480565371,4.745078243
R840G,2.3293058787843135,68.11793738539217,15.565993394450981,10.926811735549022
A840B,1.79028133,72.15683118666668,11.408838643666668,7.435628525000001
R840L,0.0,26.89486553,3.178484108,62.10268949
T840A,0.0,70.51993942,8.480565371,4.745078243
R840E,0.0,22.460885146336633,60.729466008435644,13.344717489168318
R840D,0.0,70.13854832377623,8.89520660337063,4.813323985426574
R840F,1.1147540986545454,40.861900811999995,40.06522477054546,15.976126694727274
R840C,10.56625803,36.31056626,13.25160537,39.87157034
D840A,0.0,15.981012660000001,67.7742616,14.50421941
R860A,4.938149141322607,33.54774726506838,17.66987606957281,42.47964186659694
R850B,10.56625803,36.31056626,13.25160537,39.87157034
R840N,10.56625803,36.31056626,13.25160537,39.87157034
R840O,10.56625803,36.31056626,13.25160537,39.87157034
C842A,0.06549809743902439,31.770622844634147,34.53404317873171,25.40188230009756
C841B,1.1189258312500001,49.2219321325,36.4666594275,9.6256591475
C841A,0.0,30.72143597,55.36762168,10.52813255
C841H,1.1345336425952381,52.43159916023809,29.02556313666667,12.198078928214287
C841E,2.685421995,72.97527707,12.87297528,8.780903666
R841I,0.0,30.72143597,55.36762168,10.52813255
C841C,0.0,30.721435970000005,55.36762168,10.52813255
R841C,2.685421995,72.97527707,12.87297528,8.780903666
R841D,0.4449132743493976,41.93005322769076,41.33110679638554,12.01452607540964
D841A,0.0,30.721435970000005,55.36762167999999,10.52813255
A841A,0.0,37.55391225636364,46.24323938818182,9.195882107272727
R842A,0.0,37.53404674970213,37.187600228468085,21.01192600110638
R841B,2.685421995,72.97527707,12.87297528,8.780903666
R841E,2.6854219950000005,72.97527707,12.87297528,8.780903666
R841F,0.0,41.45818442,41.02930665,8.43459614
T841A,0.0,41.45818442,41.02930665,8.43459614
R841J,0.0,30.72143597,55.36762168,10.52813255
C840H,0.25045537347222224,42.75595291333334,28.838015437,26.164971487499997
R841A,1.803278689,56.2295082,22.95081967,16.8852459
R841H,0.0,37.52923284501672,43.565998409872904,15.079867676220735
T841B,1.803278689,56.229508200000005,22.95081967,16.8852459
T841C,1.803278689,56.2295082,22.950819670000005,16.8852459
R851C,0.0,54.617915334375006,11.680337003750001,30.823840686249998
R841G,0.0,49.94011976,14.25149701,35.80838323
R851F,0.13070728991354466,54.28964090423631,12.319027675635448,27.181920473429393
R842E,0.0,69.55752212,2.477876106,13.45132743
R842B,0.0,43.16877153,22.96211251,29.04707233
R842D,0.0,37.01868666796143,33.985188229008266,21.43641864803857
C842D,0.0,38.46128343294118,43.08367770352942,16.577891362588236
R852E,0.0,25.75253725531183,28.436979080094623,37.05505632179785
R842T,0.0,1.08401084,28.184281840000004,48.23848238
R852T,0.0,1.08401084,28.18428184,48.23848238
C842B,0.0,55.20968439,36.92174665,7.868568958000001
R843D,0.043821209,54.99561788,14.59246275,24.40841367
C833F,0.10105068757142857,55.952359639047614,14.80393515047619,23.386094495761906
R843C,0.0,26.385041549999997,51.10803324,21.32963989
T843A,0.0,26.38504155,51.10803324,21.32963989
C842C,0.0,35.67774153916667,42.12026827333333,21.515240416833333
R843B,0.0,26.38504155,51.10803324,21.32963989
R861A,0.013630124486166009,14.921185502075097,11.490733554322794,73.06343556673913
C846A,1.9453551913333333,11.384098756666667,8.472582125333334,74.37138466666667
T846A,0.0,14.420410430000002,5.823627288,78.86855241
T846B,0.0,14.42041043,5.823627288,78.86855241
R846B,0.0,14.42041043,5.823627287999999,78.86855241
R848B,0.507099391,38.31135903,14.78194726,43.10344828
R850C,10.56625803,36.31056626,13.25160537,39.87157034
T850A,10.56625803,36.31056626,13.25160537,39.87157034
R850D,10.569105690000002,26.59698026,2.113821138,57.97909408
R850J,2.317198764,38.46549949,12.35839341,44.6961895
R850F,10.56910569,26.59698026,2.113821138,57.97909408
R850H,10.56910569,26.59698026,2.113821138,57.97909408
T749D,10.56625803,36.31056626,13.25160537,39.87157034
R850G,10.56910569,26.59698026,2.113821138,57.97909408
R850I,7.562061438311419,34.952360237456745,3.5073080148892735,51.7715514916436
C851A,2.5766913588,46.242076422000004,7.695726297599999,43.052962158
R851D,0.0,57.39027512855172,17.777084433448273,21.001654336206897
R851E,0.0,58.26446281,22.83057851,15.08264463
R851P,0.5266232754716982,69.36155301811321,9.09958124109434,11.067075505471697
R851B,0.0,67.14556470292362,13.839969930464202,18.831213838090694
T851A,0.69777584,69.29786306,11.251635409999999,10.29219363
R851A,0.0,52.14477212,4.289544236,43.56568365
C860A,2.003934965,43.58638756583334,5.709528686166666,47.62070223791667
R852A,0.69777584,69.29786306,11.25163541,10.29219363
R852F,0.0,62.63676149,23.14004376,14.22319475
R852D,0.0,61.68979609538461,23.217647422769232,14.746506867384616
R852B,0.29841051880851066,69.44647643689362,6.230058276434042,12.100293613404254
T852A,0.3349324032,69.4328857712,6.6892805719199995,11.934943206
R852C,0.0,0.0,42.41948154,57.58051846
R861F,0.0,22.59887006,0.0,77.40112994
R861B,0.0,0.0,42.41948154,57.58051846
C853A,0.0,18.764565076666667,23.70315300733333,50.03454026933333
R853A,0.0,0.0,6.25285553890411,93.7471444630822
R861H,0.043821209,54.99561788,14.59246275,24.40841367
R860C,10.56910569,26.59698026,2.113821138,57.97909408
R860B,3.2354703419999997,46.97423607,5.512282804,42.84002397
T769F,2.912621359,13.03744799,2.357836338,75.17337032
R860D,10.56910569,26.59698026,2.113821138,57.97909408
T860A,3.235470342,46.97423607,5.512282804,42.84002397
R860E,10.56910569,26.59698026,2.113821138,57.979094079999996
T860B,10.56910569,26.59698026,2.113821138,57.97909408
R769I,2.912621359,13.03744799,2.357836338,75.17337032
T860L,2.912621359,13.03744799,2.357836338,75.17337032
R860G,0.0,0.0,7.530647986,92.46935201
T769I,2.912621359,13.03744799,2.357836338,75.17337032
T860C,0.0,0.0,7.530647986,92.46935201
R860S,2.9126213589999996,13.03744799,2.357836338,75.17337032
T860R,2.912621359,13.03744799,2.357836338,75.17337032
R860R,2.912621359,13.03744799,2.357836338,75.17337032
R860F,0.0,8.785238488797955,4.603132656404092,86.61162885235294
C860C,0.5825242718,7.12726361,4.9899560592,85.996511258
R863A,0.0,0.0,6.003430532,93.99656947
R860O,2.912621359,13.03744799,2.357836338,75.17337032
R880A,0.6241331483571428,2.793738855,6.422188347142857,88.76307021928571
R861C,0.0,0.0,7.530647986000001,92.46935201000001
R920A,0.0,34.18874172,8.443708609,57.36754967
R930A,3.4321372850000005,9.984399376,0.0,86.58346334
R940A,3.432137285,9.984399376,0.0,86.58346334
